ID,IS_HCP
120559,1
120561,1
120562,1
120563,1
120565,1
120567,1
120568,1
120571,1
120572,1
120573,1
120574,1
120576,1
120581,1
120582,1
120584,1
120585,1
120589,1
120591,1
120592,1
120593,1
120594,1
120595,1
120596,1
120600,1
120604,1
120607,1
120609,1
120612,1
120613,1
120617,1
120620,1
120621,1
120622,1
120623,1
120624,1
120625,1
120626,1
120630,1
120634,1
120637,1
120638,1
120639,1
120640,1
120641,1
120642,1
120643,1
120644,1
120645,1
120647,1
120649,1
120650,1
120651,1
120652,1
120656,1
120657,1
120659,1
120660,1
120662,1
120663,1
120664,1
120668,1
120670,1
120671,1
120673,1
120674,1
120677,1
120678,1
120679,1
120681,1
120683,1
120686,1
120688,1
120689,1
120691,1
120692,1
120693,1
120695,1
120696,1
120697,1
120698,1
120701,1
120702,1
120703,1
120705,1
120706,1
120707,1
120708,1
120709,1
120710,1
120711,1
120712,1
120713,1
120714,1
120715,1
120716,1
120717,1
120718,1
120719,1
120722,1
120723,1
120725,1
120726,1
120730,1
120731,1
120732,1
120734,1
120737,1
120738,1
120739,1
120741,1
120744,1
120745,1
120746,1
120747,1
120749,1
120750,1
120751,1
120754,1
120755,1
120759,1
120760,1
120763,1
120764,1
120767,1
120770,1
120771,1
120772,1
120775,1
120776,1
120777,1
120778,1
120781,1
120782,1
120783,1
120784,1
120785,1
120786,1
120790,1
120792,1
120793,1
120797,1
120798,1
120800,1
120801,1
120802,1
120803,1
120804,1
120805,1
120806,1
120808,1
120809,1
120812,1
120814,1
120818,1
120819,1
120820,1
120822,1
120824,1
120826,1
120827,1
120830,1
120831,1
120833,1
120835,1
120837,1
120839,1
120840,1
120841,1
120843,1
120844,1
120845,1
120846,1
120848,1
120849,1
120851,1
120853,1
120854,1
120856,1
120857,1
120860,1
120861,1
120864,1
120865,1
120867,1
120868,1
120869,1
120874,1
120876,1
120881,1
120882,1
120883,1
120884,1
120885,1
120887,1
120890,1
120893,1
120895,1
120897,1
120898,1
120902,1
120905,1
120906,1
120907,1
120909,1
120911,1
120912,1
120916,1
120917,1
120920,1
120921,1
120922,1
120923,1
120926,1
120932,1
120933,1
120934,1
120939,1
120941,1
120942,1
120943,1
120945,1
120946,1
120947,1
120951,1
120953,1
120954,1
120955,1
120956,1
120957,1
120958,1
120959,1
120961,1
120965,1
120967,1
120969,1
120972,1
120975,1
120977,1
120978,1
120981,1
120982,1
120985,1
120991,1
120996,1
120997,1
120998,1
120999,1
121000,1
121002,1
121004,1
121005,1
121008,1
121009,1
121012,1
121013,1
121016,1
121018,1
121020,1
121021,1
121031,1
121032,1
121033,1
121034,1
121035,1
121036,1
121037,1
121043,1
121045,1
121049,1
121051,1
121053,1
121054,1
121055,1
121056,1
121057,1
121058,1
121059,1
121060,1
121061,1
121062,1
121063,1
121064,1
121066,1
121067,1
121068,1
121070,1
121071,1
121072,1
121074,1
121081,1
121084,1
121085,1
121086,1
121087,1
121088,1
121089,1
121090,1
121091,1
121093,1
121094,1
121100,1
121102,1
121103,1
121105,1
121106,1
121115,1
121116,1
121119,1
121120,1
121121,1
121122,1
121126,1
121128,1
121131,1
121136,1
121139,1
121141,1
121143,1
121146,1
121147,1
121148,1
121149,1
121150,1
121153,1
121155,1
121156,1
121157,1
121160,1
121161,1
121166,1
121169,1
121170,1
121171,1
121172,1
121173,1
121174,1
121175,1
121176,1
121179,1
121181,1
121184,1
121185,1
121187,1
121188,1
121189,1
121193,1
121194,1
121195,1
121197,1
121198,1
121199,1
121200,1
121201,1
121203,1
121204,1
121205,1
121206,1
121209,1
121210,1
121212,1
121213,1
121217,1
121219,1
121220,1
121221,1
121223,1
121224,1
121225,1
121230,1
121233,1
121235,1
121236,1
121238,1
121239,1
121240,1
121242,1
121243,1
121244,1
121245,1
121246,1
121247,1
121250,1
121252,1
121253,1
121254,1
121255,1
121256,1
121259,1
121263,1
121264,1
121266,1
121267,1
121270,1
121271,1
121272,1
121275,1
121276,1
121277,1
121279,1
121280,1
121281,1
121282,1
121283,1
121284,1
121285,1
121286,1
121287,1
121288,1
121291,1
121292,1
121294,1
121295,1
121296,1
121297,1
121298,1
121299,1
121300,1
121303,1
121304,1
121305,1
121307,1
121314,1
121317,1
121318,1
121320,1
121321,1
121324,1
121325,1
121327,1
121328,1
121330,1
121332,1
121333,1
121335,1
121336,1
121337,1
121339,1
121341,1
121342,1
121344,1
121345,1
121347,1
121348,1
121351,1
121352,1
121357,1
121360,1
121362,1
121364,1
121369,1
121371,1
121373,1
121374,1
121377,1
121379,1
121380,1
121381,1
121384,1
121387,1
121388,1
121389,1
121390,1
121391,1
121393,1
121394,1
121395,1
121396,1
121398,1
121406,1
121407,1
121408,1
121416,1
121417,1
121418,1
121420,1
121422,1
121424,1
121429,1
121431,1
121433,1
121434,1
121436,1
121438,1
121441,1
121442,1
121446,1
121447,1
121448,1
121449,1
121450,1
121451,1
121452,1
121453,1
121454,1
121455,1
121456,1
121457,1
121458,1
121459,1
121460,1
121462,1
121463,1
121465,1
121467,1
121468,1
121469,1
121470,1
121472,1
121473,1
121477,1
121478,1
121479,1
121480,1
121481,1
121483,1
121486,1
121489,1
121492,1
121493,1
121494,1
121495,1
121496,1
121497,1
121498,1
121500,1
121501,1
121505,1
121507,1
121508,1
121509,1
121510,1
121513,1
121522,1
121523,1
121525,1
121526,1
121527,1
121529,1
121530,1
121534,1
121535,1
121536,1
121540,1
121541,1
121542,1
121543,1
121544,1
121545,1
121546,1
121547,1
121548,1
121549,1
121550,1
121555,1
121556,1
121559,1
121564,1
121565,1
121566,1
121568,1
121571,1
121574,1
121577,1
121579,1
121580,1
121581,1
121582,1
121583,1
121585,1
121586,1
121588,1
121590,1
121591,1
121592,1
121595,1
121596,1
121599,1
121603,1
121605,1
121606,1
121608,1
121610,1
121614,1
121615,1
121616,1
121617,1
121618,1
121619,1
121620,1
121622,1
121625,1
121626,1
121627,1
121629,1
121631,1
121632,1
121634,1
121635,1
121638,1
121643,1
121646,1
121649,1
121650,1
121651,1
121652,1
121653,1
121654,1
121655,1
121656,1
121657,1
121659,1
121661,1
121662,1
121664,1
121666,1
121668,1
121670,1
121672,1
121673,1
121676,1
121678,1
121679,1
121680,1
121685,1
121686,1
121688,1
121689,1
121690,1
121692,1
121694,1
121695,1
121696,1
121700,1
121702,1
121704,1
121707,1
121708,1
121710,1
121712,1
121716,1
121717,1
121719,1
121720,1
121721,1
121724,1
121726,1
121729,1
121731,1
121733,1
121734,1
121736,1
121737,1
121739,1
121742,1
121743,1
121744,1
121753,1
121754,1
121756,1
121760,1
121761,1
121767,1
121768,1
121769,1
121772,1
121773,1
121776,1
121778,1
121779,1
121780,1
121781,1
121782,1
121783,1
121784,1
121785,1
121786,1
121787,1
121788,1
121789,1
121790,1
121792,1
121793,1
121794,1
121795,1
121797,1
121798,1
121799,1
121801,1
121803,1
121804,1
121808,1
121809,1
121810,1
121812,1
121813,1
121815,1
121816,1
121817,1
121818,1
121819,1
121820,1
121821,1
121822,1
121824,1
121826,1
121827,1
121829,1
121830,1
121831,1
121832,1
121837,1
121838,1
121839,1
121846,1
121847,1
121851,1
121854,1
121857,1
121858,1
121859,1
121860,1
121862,1
121865,1
121866,1
121867,1
121869,1
121873,1
121875,1
121876,1
121877,1
121878,1
121879,1
121885,1
121888,1
121889,1
121891,1
121892,1
121894,1
121896,1
121898,1
121899,1
121900,1
121901,1
121902,1
121904,1
121905,1
121907,1
121908,1
121909,1
121910,1
121911,1
121912,1
121916,1
121918,1
121919,1
121920,1
121921,1
121926,1
121927,1
121929,1
121931,1
121935,1
121937,1
121938,1
121939,1
121940,1
121941,1
121944,1
121946,1
121947,1
121948,1
121953,1
121955,1
121956,1
121957,1
121960,1
121961,1
121962,1
121965,1
121968,1
121969,1
121970,1
121973,1
121975,1
121978,1
121980,1
121981,1
121985,1
121986,1
121988,1
121989,1
121990,1
121993,1
121995,1
121996,1
121997,1
121998,1
121999,1
122000,1
122001,1
122003,1
122005,1
122009,1
122010,1
122012,1
122013,1
122014,1
122016,1
122017,1
122018,1
122020,1
122022,1
122023,1
122024,1
122025,1
122028,1
122029,1
122030,1
122031,1
122032,1
122033,1
122034,1
122035,1
122036,1
122037,1
122038,1
122041,1
122043,1
122044,1
122046,1
122048,1
122049,1
122050,1
122051,1
122052,1
122054,1
122057,1
122059,1
122060,1
122062,1
122067,1
122069,1
122070,1
122071,1
122073,1
122075,1
122076,1
122077,1
122078,1
122079,1
122082,1
122083,1
122090,1
122093,1
122095,1
122097,1
122098,1
122099,1
122101,1
122102,1
122103,1
122104,1
122105,1
122106,1
122108,1
122109,1
122111,1
122112,1
122114,1
122116,1
122120,1
122121,1
122123,1
122124,1
122125,1
122126,1
122129,1
122130,1
122133,1
122134,1
122137,1
122139,1
122143,1
122144,1
122146,1
122147,1
122148,1
122150,1
122154,1
122157,1
122159,1
122160,1
122165,1
122166,1
122168,1
122170,1
122171,1
122172,1
122173,1
122175,1
122176,1
122177,1
122179,1
122180,1
122181,1
122184,1
122185,1
122186,1
122187,1
122190,1
122191,1
122194,1
122195,1
122196,1
122197,1
122198,1
122199,1
122200,1
122202,1
122204,1
122205,1
122206,1
122208,1
122210,1
122216,1
122217,1
122219,1
122220,1
122222,1
122225,1
122228,1
122229,1
122230,1
122231,1
122232,1
122233,1
122234,1
122237,1
122238,1
122239,1
122240,1
122243,1
122244,1
122247,1
122248,1
122249,1
122251,1
122253,1
122254,1
122256,1
122258,1
122259,1
122263,1
122264,1
122265,1
122266,1
122268,1
122270,1
122272,1
122277,1
122278,1
122281,1
122282,1
122287,1
122293,1
122299,1
122300,1
122301,1
122303,1
122304,1
122307,1
122308,1
122310,1
122312,1
122318,1
122319,1
122321,1
122322,1
122323,1
122324,1
122325,1
122332,1
122333,1
122335,1
122337,1
122338,1
122341,1
122342,1
122343,1
122344,1
122345,1
122347,1
122348,1
122352,1
122353,1
122355,1
122356,1
122357,1
122358,1
122360,1
122363,1
122366,1
122367,1
122370,1
122371,1
122372,1
122373,1
122374,1
122375,1
122376,1
122378,1
122380,1
122381,1
122385,1
122388,1
122389,1
122390,1
122392,1
122395,1
122398,1
122399,1
122400,1
122401,1
122402,1
122403,1
122405,1
122406,1
122407,1
122408,1
122409,1
122410,1
122411,1
122413,1
122414,1
122415,1
122416,1
122417,1
122418,1
122420,1
122422,1
122430,1
122431,1
122436,1
122437,1
122441,1
122448,1
122449,1
122452,1
122455,1
122457,1
122458,1
122460,1
122462,1
122467,1
122472,1
122474,1
122481,1
122482,1
122484,1
122485,1
122486,1
122487,1
122488,1
122490,1
122492,1
122493,1
122494,1
122495,1
122496,1
122497,1
122498,1
122500,1
122501,1
122503,1
122504,1
122505,1
122506,1
122508,1
122509,1
122512,1
122513,1
122515,1
122517,1
122518,1
122519,1
122522,1
122523,1
122524,1
122526,1
122530,1
122531,1
122533,1
122536,1
122537,1
122539,1
122540,1
122541,1
122542,1
122543,1
122544,1
122549,1
122551,1
122552,1
122555,1
122556,1
122560,1
122561,1
122564,1
122566,1
122569,1
122571,1
122572,1
122574,1
122575,1
122577,1
122578,1
122580,1
122582,1
122583,1
122584,1
122585,1
122586,1
122589,1
122593,1
122595,1
122596,1
122597,1
122599,1
122600,1
122601,1
122607,1
122609,1
122613,1
122614,1
122615,1
122617,1
122621,1
122622,1
122623,1
122624,1
122625,1
122626,1
122627,1
122631,1
122634,1
122638,1
122639,1
122640,1
122644,1
122645,1
122648,1
122649,1
122652,1
122656,1
122659,1
122661,1
122664,1
122666,1
122671,1
122673,1
122675,1
122676,1
122677,1
122679,1
122680,1
122681,1
122684,1
122685,1
122689,1
122690,1
122691,1
122697,1
122698,1
122702,1
122705,1
122711,1
122712,1
122714,1
122715,1
122717,1
122718,1
122724,1
122725,1
122726,1
122728,1
122730,1
122731,1
122734,1
122735,1
122740,1
122741,1
122742,1
122743,1
122746,1
122747,1
122748,1
122749,1
122751,1
122754,1
122755,1
122758,1
122759,1
122760,1
122761,1
122762,1
122763,1
122765,1
122766,1
122770,1
122772,1
122773,1
122774,1
122775,1
122776,1
122779,1
122780,1
122781,1
122782,1
122784,1
122785,1
122791,1
122792,1
122793,1
122795,1
122796,1
122797,1
122800,1
122801,1
122803,1
122805,1
122806,1
122810,1
122811,1
122813,1
122820,1
122821,1
122822,1
122825,1
122827,1
122830,1
122831,1
122832,1
122833,1
122839,1
122846,1
122852,1
122854,1
122855,1
122856,1
122857,1
122858,1
122860,1
122865,1
122866,1
122868,1
122870,1
122872,1
122879,1
122880,1
122883,1
122890,1
122896,1
122898,1
122899,1
122901,1
122902,1
122903,1
122909,1
122910,1
122911,1
122918,1
122919,1
122920,1
122922,1
122923,1
122926,1
122928,1
122929,1
122930,1
122932,1
122933,1
122934,1
122936,1
122937,1
122938,1
122939,1
122940,1
122941,1
122942,1
122944,1
122945,1
122951,1
122955,1
122956,1
122958,1
122961,1
122963,1
122964,1
122966,1
122969,1
122970,1
122971,1
122975,1
122978,1
122980,1
122981,1
122984,1
122986,1
122989,1
122990,1
122991,1
122992,1
122993,1
122995,1
122996,1
122998,1
123000,1
123003,1
123004,1
123005,1
123009,1
123010,1
123011,1
123013,1
123014,1
123015,1
123016,1
123017,1
123018,1
123021,1
123022,1
123024,1
123027,1
123028,1
123031,1
123032,1
123033,1
123034,1
123035,1
123036,1
123037,1
123043,1
123044,1
123046,1
123047,1
123048,1
123049,1
123050,1
123052,1
123053,1
123054,1
123057,1
123058,1
123059,1
123060,1
123062,1
123066,1
123067,1
123069,1
123072,1
123074,1
123077,1
123078,1
123080,1
123082,1
123083,1
123085,1
123087,1
123088,1
123090,1
123091,1
123093,1
123094,1
123096,1
123097,1
123098,1
123099,1
123105,1
123106,1
123107,1
123108,1
123109,1
123110,1
123111,1
123114,1
123115,1
123120,1
123121,1
123122,1
123123,1
123124,1
123126,1
123128,1
123129,1
123131,1
123133,1
123135,1
123136,1
123137,1
123138,1
123141,1
123142,1
123143,1
123144,1
123145,1
123148,1
123154,1
123155,1
123157,1
123162,1
123163,1
123165,1
123166,1
123168,1
123173,1
123176,1
123177,1
123178,1
123183,1
123185,1
123186,1
123187,1
123188,1
123191,1
123192,1
123193,1
123194,1
123196,1
123198,1
123199,1
123200,1
123201,1
123203,1
123204,1
123205,1
123209,1
123210,1
123212,1
123213,1
123214,1
123215,1
123216,1
123221,1
123222,1
123225,1
123226,1
123227,1
123229,1
123230,1
123231,1
123232,1
123234,1
123237,1
123238,1
123239,1
123242,1
123246,1
123248,1
123249,1
123252,1
123253,1
123256,1
123258,1
123261,1
123267,1
123268,1
123269,1
123271,1
123272,1
123274,1
123276,1
123277,1
123278,1
123279,1
123280,1
123282,1
123283,1
123285,1
123287,1
123288,1
123290,1
123291,1
123293,1
123294,1
123296,1
123297,1
123299,1
123300,1
123302,1
123303,1
123305,1
123306,1
123308,1
123313,1
123314,1
123315,1
123318,1
123319,1
123320,1
123321,1
123322,1
123325,1
123327,1
123329,1
123331,1
123332,1
123333,1
123334,1
123335,1
123338,1
123339,1
123342,1
123344,1
123345,1
123349,1
123351,1
123355,1
123356,1
123359,1
123361,1
123362,1
123363,1
123364,1
123365,1
123366,1
123368,1
123369,1
123371,1
123372,1
123373,1
123374,1
123376,1
123377,1
123381,1
123385,1
123387,1
123389,1
123390,1
123393,1
123394,1
123395,1
123397,1
123398,1
123400,1
123402,1
123403,1
123407,1
123410,1
123411,1
123413,1
123416,1
123417,1
123418,1
123420,1
123421,1
123423,1
123425,1
123426,1
123427,1
123429,1
123431,1
123432,1
123433,1
123436,1
123440,1
123442,1
123443,1
123444,1
123448,1
123450,1
123452,1
123455,1
123456,1
123457,1
123459,1
123460,1
123461,1
123462,1
123463,1
123464,1
123465,1
123466,1
123472,1
123473,1
123474,1
123475,1
123476,1
123477,1
123479,1
123480,1
123482,1
123483,1
123485,1
123486,1
123487,1
123488,1
123490,1
123493,1
123494,1
123495,1
123496,1
123497,1
123500,1
123501,1
123505,1
123506,1
123507,1
123508,1
123509,1
123510,1
123511,1
123514,1
123516,1
123517,1
123519,1
123520,1
123522,1
123523,1
123524,1
123526,1
123527,1
123529,1
123530,1
123531,1
123532,1
123534,1
123535,1
123537,1
123538,1
123540,1
123541,1
123542,1
123544,1
123545,1
123546,1
123547,1
123548,1
123550,1
123551,1
123555,1
123557,1
123559,1
123560,1
123562,1
123564,1
123565,1
123567,1
123568,1
123569,1
123570,1
123571,1
123572,1
123573,1
123574,1
123575,1
123576,1
123577,1
123578,1
123579,1
123581,1
123582,1
123583,1
123584,1
123586,1
123588,1
123589,1
123590,1
123593,1
123596,1
123597,1
123598,1
123599,1
123600,1
123602,1
123605,1
123606,1
123607,1
123608,1
123609,1
123612,1
123615,1
123617,1
123618,1
123620,1
123622,1
123624,1
123625,1
123627,1
123628,1
123636,1
123637,1
123639,1
123640,1
123642,1
123643,1
123645,1
123647,1
123649,1
123651,1
123653,1
123654,1
123655,1
123656,1
123658,1
123659,1
123663,1
123664,1
123665,1
123667,1
123673,1
123675,1
123677,1
123678,1
123679,1
123681,1
123685,1
123686,1
123687,1
123688,1
123689,1
123694,1
123695,1
123696,1
123699,1
123701,1
123703,1
123704,1
123705,1
123706,1
123708,1
123709,1
123711,1
123712,1
123713,1
123714,1
123716,1
123719,1
123720,1
123721,1
123722,1
123724,1
123727,1
123728,1
123729,1
123730,1
123731,1
123733,1
123736,1
123739,1
123743,1
123746,1
123749,1
123750,1
123751,1
123755,1
123756,1
123757,1
123758,1
123759,1
123762,1
123763,1
123764,1
123765,1
123767,1
123768,1
123770,1
123772,1
123773,1
123776,1
123779,1
123784,1
123786,1
123787,1
123788,1
123791,1
123792,1
123793,1
123794,1
123797,1
123799,1
123801,1
123802,1
123803,1
123804,1
123807,1
123809,1
123811,1
123812,1
123814,1
123817,1
123822,1
123825,1
123829,1
123831,1
123832,1
123833,1
123834,1
123838,1
123839,1
123840,1
123841,1
123842,1
123843,1
123848,1
123850,1
123851,1
123852,1
123853,1
123854,1
123855,1
123856,1
123857,1
123862,1
123863,1
123865,1
123868,1
123869,1
123870,1
123873,1
123874,1
123876,1
123877,1
123882,1
123883,1
123884,1
123885,1
123891,1
123892,1
123894,1
123895,1
123896,1
123897,1
123899,1
123901,1
123903,1
123904,1
123905,1
123906,1
123907,1
123908,1
123911,1
123914,1
123916,1
123919,1
123921,1
123922,1
123924,1
123930,1
123933,1
123934,1
123935,1
123936,1
123938,1
123939,1
123945,1
123946,1
123949,1
123950,1
123951,1
123953,1
123954,1
123956,1
123958,1
123963,1
123966,1
123971,1
123975,1
123976,1
123977,1
123978,1
123980,1
123982,1
123984,1
123986,1
123988,1
123993,1
123995,1
123997,1
123999,1
124001,1
124002,1
124004,1
124005,1
124007,1
124011,1
124013,1
124015,1
124016,1
124017,1
124019,1
124020,1
124023,1
124025,1
124026,1
124027,1
124031,1
124034,1
124035,1
124038,1
124039,1
124040,1
124041,1
124043,1
124045,1
124047,1
124048,1
124049,1
124052,1
124053,1
124054,1
124055,1
124059,1
124060,1
124061,1
124062,1
124064,1
124066,1
124069,1
124070,1
124071,1
124072,1
124073,1
124074,1
124075,1
124076,1
124078,1
124079,1
124080,1
124081,1
124082,1
124085,1
124087,1
124089,1
124091,1
124093,1
124094,1
124095,1
124100,1
124102,1
124104,1
124105,1
124106,1
124107,1
124108,1
124113,1
124115,1
124117,1
124118,1
124126,1
124129,1
124130,1
124133,1
124134,1
124137,1
124138,1
124140,1
124142,1
124144,1
124146,1
124147,1
124148,1
124149,1
124150,1
124152,1
124154,1
124157,1
124159,1
124160,1
124162,1
124163,1
124164,1
124166,1
124167,1
124168,1
124170,1
124172,1
124174,1
124176,1
124178,1
124179,1
124180,1
124183,1
124184,1
124186,1
124188,1
124189,1
124190,1
124191,1
124196,1
124197,1
124198,1
124200,1
124202,1
124207,1
124210,1
124213,1
124214,1
124215,1
124216,1
124218,1
124219,1
124221,1
124223,1
124227,1
124229,1
124231,1
124233,1
124234,1
124236,1
124238,1
124240,1
124241,1
124244,1
124245,1
124248,1
124252,1
124253,1
124256,1
124264,1
124265,1
124266,1
124267,1
124269,1
124270,1
124271,1
124273,1
124274,1
124275,1
124276,1
124278,1
124282,1
124283,1
124284,1
124285,1
124286,1
124291,1
124294,1
124296,1
124297,1
124298,1
124299,1
124300,1
124304,1
124306,1
124308,1
124309,1
124311,1
124312,1
124313,1
124314,1
124315,1
124316,1
124318,1
124320,1
124321,1
124323,1
124324,1
124326,1
124327,1
124328,1
124329,1
124331,1
124334,1
124338,1
124341,1
124342,1
124343,1
124345,1
124347,1
124348,1
124349,1
124350,1
124352,1
124353,1
124354,1
124355,1
124356,1
124357,1
124358,1
124359,1
124360,1
124364,1
124367,1
124368,1
124372,1
124373,1
124374,1
124375,1
124376,1
124378,1
124379,1
124382,1
124383,1
124391,1
124394,1
124395,1
124396,1
124399,1
124400,1
124401,1
124404,1
124405,1
124408,1
124409,1
124411,1
124413,1
124414,1
124419,1
124422,1
124426,1
124427,1
124429,1
124431,1
124433,1
124435,1
124436,1
124440,1
124441,1
124443,1
124445,1
124449,1
124450,1
124452,1
124453,1
124454,1
124455,1
124456,1
124459,1
124461,1
124465,1
124468,1
124469,1
124472,1
124473,1
124474,1
124476,1
124477,1
124479,1
124481,1
124482,1
124483,1
124484,1
124486,1
124488,1
124490,1
124491,1
124496,1
124500,1
124502,1
124505,1
124506,1
124510,1
124511,1
124516,1
124518,1
124521,1
124523,1
124527,1
124531,1
124532,1
124534,1
124535,1
124536,1
124537,1
124539,1
124540,1
124541,1
124542,1
124543,1
124544,1
124550,1
124551,1
124552,1
124554,1
124555,1
124556,1
124558,1
124559,1
124563,1
124566,1
124567,1
124568,1
124571,1
124573,1
124576,1
124577,1
124579,1
124580,1
124583,1
124586,1
124587,1
124588,1
124589,1
124591,1
124592,1
124593,1
124594,1
124596,1
124597,1
124598,1
124602,1
124604,1
124605,1
124609,1
124610,1
124613,1
124614,1
124616,1
124617,1
124619,1
124620,1
124622,1
124625,1
124626,1
124631,1
124635,1
124636,1
124639,1
124640,1
124646,1
124649,1
124651,1
124652,1
124653,1
124656,1
124662,1
124663,1
124665,1
124667,1
124668,1
124673,1
124674,1
124675,1
124677,1
124678,1
124679,1
124680,1
124682,1
124683,1
124684,1
124685,1
124688,1
124689,1
124690,1
124691,1
124692,1
124693,1
124695,1
124696,1
124701,1
124702,1
124703,1
124704,1
124706,1
124708,1
124712,1
124713,1
124714,1
124715,1
124716,1
124717,1
124718,1
124720,1
124721,1
124722,1
124724,1
124727,1
124729,1
124732,1
124733,1
124734,1
124736,1
124738,1
124739,1
124741,1
124742,1
124743,1
124746,1
124748,1
124753,1
124754,1
124756,1
124758,1
124763,1
124767,1
124769,1
124770,1
124772,1
124775,1
124777,1
124778,1
124780,1
124781,1
124782,1
124783,1
124785,1
124788,1
124789,1
124790,1
124792,1
124793,1
124797,1
124802,1
124803,1
124804,1
124805,1
124808,1
124811,1
124814,1
124815,1
124818,1
124820,1
124821,1
124824,1
124831,1
124832,1
124833,1
124834,1
124835,1
124836,1
124837,1
124843,1
124844,1
124845,1
124846,1
124847,1
124849,1
124853,1
124855,1
124857,1
124862,1
124864,1
124865,1
124866,1
124868,1
124869,1
124872,1
124875,1
124877,1
124878,1
124880,1
124882,1
124883,1
124884,1
124885,1
124886,1
124887,1
124888,1
124889,1
124890,1
124892,1
124894,1
124896,1
124900,1
124902,1
124906,1
124908,1
124909,1
124910,1
124912,1
124914,1
124916,1
124918,1
124920,1
124922,1
124923,1
124924,1
124925,1
124927,1
124928,1
124929,1
124930,1
124931,1
124932,1
124933,1
124935,1
124936,1
124937,1
124938,1
124939,1
124941,1
124943,1
124945,1
124947,1
124948,1
124949,1
124952,1
124954,1
124955,1
124956,1
124958,1
124960,1
124961,1
124962,1
124965,1
124969,1
124970,1
124972,1
124976,1
124979,1
124982,1
124983,1
124984,1
124985,1
124986,1
124987,1
124988,1
124990,1
124991,1
124992,1
124993,1
124994,1
124995,1
124996,1
124998,1
124999,1
125000,1
125002,1
125003,1
125004,1
125006,1
125010,1
125011,1
125015,1
125016,1
125020,1
125024,1
125025,1
125026,1
125027,1
125030,1
125033,1
125034,1
125036,1
125037,1
125039,1
125040,1
125042,1
125043,1
125044,1
125046,1
125047,1
125050,1
125051,1
125052,1
125053,1
125054,1
125055,1
125057,1
125058,1
125059,1
125060,1
125061,1
125062,1
125063,1
125068,1
125076,1
125077,1
125080,1
125082,1
125083,1
125084,1
125086,1
125087,1
125088,1
125089,1
125090,1
125091,1
125092,1
125094,1
125095,1
125096,1
125097,1
125100,1
125102,1
125104,1
125107,1
125109,1
125110,1
125111,1
125114,1
125115,1
125117,1
125118,1
125123,1
125125,1
125126,1
125129,1
125132,1
125133,1
125135,1
125137,1
125138,1
125140,1
125141,1
125142,1
125144,1
125146,1
125150,1
125152,1
125154,1
125155,1
125158,1
125159,1
125160,1
125165,1
125166,1
125167,1
125169,1
125173,1
125174,1
125175,1
125176,1
125177,1
125178,1
125179,1
125184,1
125185,1
125186,1
125187,1
125189,1
125191,1
125192,1
125193,1
125195,1
125197,1
125198,1
125202,1
125206,1
125207,1
125211,1
125212,1
125213,1
125215,1
125216,1
125217,1
125218,1
125219,1
125227,1
125228,1
125230,1
125231,1
125238,1
125239,1
125240,1
125241,1
125247,1
125248,1
125250,1
125254,1
125256,1
125257,1
125259,1
125260,1
125262,1
125263,1
125265,1
125266,1
125269,1
125270,1
125272,1
125273,1
125275,1
125277,1
125278,1
125280,1
125282,1
125283,1
125284,1
125288,1
125290,1
125292,1
125293,1
125297,1
125300,1
125302,1
125305,1
125306,1
125307,1
125309,1
125311,1
125314,1
125315,1
125316,1
125317,1
125319,1
125321,1
125322,1
125323,1
125326,1
125330,1
125331,1
125332,1
125333,1
125336,1
125337,1
125338,1
125339,1
125340,1
125344,1
125345,1
125351,1
125352,1
125353,1
125355,1
125357,1
125358,1
125360,1
125361,1
125362,1
125363,1
125365,1
125366,1
125367,1
125370,1
125374,1
125379,1
125381,1
125382,1
125383,1
125386,1
125387,1
125389,1
125390,1
125394,1
125395,1
125402,1
125403,1
125404,1
125405,1
125407,1
125410,1
125412,1
125413,1
125415,1
125416,1
125417,1
125418,1
125419,1
125420,1
125421,1
125423,1
125424,1
125425,1
125427,1
125428,1
125432,1
125434,1
125435,1
125436,1
125437,1
125440,1
125441,1
125444,1
125445,1
125448,1
125450,1
125454,1
125455,1
125456,1
125460,1
125462,1
125463,1
125465,1
125466,1
125467,1
125471,1
125472,1
125473,1
125476,1
125477,1
125480,1
125481,1
125482,1
125483,1
125484,1
125485,1
125486,1
125487,1
125488,1
125495,1
125499,1
125500,1
125503,1
125505,1
125510,1
125511,1
125512,1
125513,1
125515,1
125516,1
125517,1
125519,1
125520,1
125521,1
125523,1
125525,1
125527,1
125531,1
125532,1
125533,1
125534,1
125537,1
125538,1
125540,1
125541,1
125542,1
125543,1
125544,1
125545,1
125548,1
125549,1
125556,1
125558,1
125559,1
125565,1
125569,1
125571,1
125572,1
125573,1
125575,1
125576,1
125580,1
125581,1
125585,1
125586,1
125587,1
125588,1
125590,1
125594,1
125595,1
125596,1
125597,1
125598,1
125599,1
125600,1
125609,1
125615,1
125620,1
125621,1
125623,1
125624,1
125625,1
125626,1
125628,1
125629,1
125630,1
125631,1
125633,1
125634,1
125635,1
125636,1
125637,1
125640,1
125641,1
125646,1
125652,1
125653,1
125655,1
125656,1
125657,1
125658,1
125661,1
125662,1
125663,1
125664,1
125665,1
125668,1
125671,1
125672,1
125675,1
125676,1
125677,1
125678,1
125680,1
125681,1
125684,1
125687,1
125688,1
125689,1
125690,1
125691,1
125693,1
125696,1
125697,1
125698,1
125699,1
125701,1
125706,1
125707,1
125708,1
125709,1
125711,1
125712,1
125713,1
125716,1
125717,1
125718,1
